id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,paid_price,date,user_key,author_set
73551,45539,19568,1,48.0,2025-01-03 10:03:00.000,,45539,Xavier Fisher,"3433 Rex Walks, Ondrickaberg, WV 15765",(765) 393-3349,kandra@runolfsson-ortiz.test,19568,The Legend of Zelda: Twilight Princess,Msgr. Roosevelt Daugherty,Horror,Blue Ribbon Books,2020,48.0,2025-01-03,"kandra@runolfsson-ortiz.test(765) 393-33493433 Rex Walks, Ondrickaberg, WV 15765","('Msgr. Roosevelt Daugherty',)"
66822,46845,18888,1,47.25,2025-02-23 17:06:49.000,NULL,46845,Delores Kihn,"Suite 531 54506 Hessel Terrace, Twanabury, LA 04034",835.124.6860,lanora@von-fahey.example,18888,Pokémon Sapphire,Msgr. Sherilyn Reinger,Short story,Manor House Publishing,2019,47.25,2025-02-23,"lanora@von-fahey.example835.124.6860Suite 531 54506 Hessel Terrace, Twanabury, LA 04034","('Msgr. Sherilyn Reinger',)"
71239,46546,19511,1,39.5,2024-07-21 15:34:18.000,"83359 Doretha Motorway, Runolfsdottirbury, ND 70812",46546,Coy Berge,"83359 Doretha Motorway, Runolfsdottirbury, ND 70812",(924) 525-7398,marquis@powlowski-kling.example,19511,Infamous,Carolyne West,Short story,Velazquez Press,1993,39.5,2024-07-21,"marquis@powlowski-kling.example(924) 525-739883359 Doretha Motorway, Runolfsdottirbury, ND 70812","('Carolyne West',)"
67760,44470,18959,2,51.5,2024-06-08 05:28:00.000,"Suite 258 7720 Joana Lake, New Kevenhaven, MS 62824-0095",44470,Denita Herzog,,368-274-9808,tifany@gorczany.test,18959,Lawrence of Arabia,"Tod Kris, Jenni Kautzer",Realistic fiction,Hodder Headline,2005,103.0,2024-06-08,tifany@gorczany.test368-274-9808,"('Jenni Kautzer', 'Tod Kris')"
70773,45466,18931,1,35.99,2025-08-08 04:03:40.000,,45466,Setsuko Kovacek,"4115 Walter Prairie, Johnsonburgh, OK 23817-1594",978.632.7469,vella.crooks@robel.example,18931,That Good Night,"Amos Schaden VM, Awilda Sauer Sr., Chantelle McLaughlin, Jenniffer Greenholt",Fable,Allen Ltd,2014,35.99,2025-08-08,"vella.crooks@robel.example978.632.74694115 Walter Prairie, Johnsonburgh, OK 23817-1594","('Amos Schaden VM', 'Awilda Sauer Sr.', 'Chantelle McLaughlin', 'Jenniffer Greenholt')"
69021,47561,18929,1,49.5,2024-10-05 14:46:44.000,"8798 Melvin Square, Rodriguezchester, UT 31249",47561,Gov. Don O'Connell,"8798 Melvin Square, Rodriguezchester, UT 31249",533.193.0920,demetrius@brekke.example,18929,The Other Side of Silence,Arianne Beier,Western,Apress,1995,49.5,2024-10-05,"demetrius@brekke.example533.193.09208798 Melvin Square, Rodriguezchester, UT 31249","('Arianne Beier',)"
66873,44617,19010,3,63.0,2025-06-17 02:09:39.000,,44617,Ezekiel Braun VM,"Apt. 992 69241 Jeremiah Path, Wisokyberg, HI 03155",325.303.6134,nakia@blick-wolff.example,19010,Call of Duty: Modern Warfare 2,"Son Mueller, Milton Graham",Short story,DAW Books,1983,189.0,2025-06-17,"nakia@blick-wolff.example325.303.6134Apt. 992 69241 Jeremiah Path, Wisokyberg, HI 03155","('Milton Graham', 'Son Mueller')"
64025,46170,18879,1,70.5,2024-07-07 17:52:00.000,NULL,46170,Lamont Osinski,"Suite 495 41646 Louis Greens, Hughmouth, WV 89996",805 630 5583,alphonso.hackett@bahringer.test,18879,Bad,"Claudio Gleason, Antonio Hettinger",Fairy tale,Chick Publications,1975,70.5,2024-07-07,"alphonso.hackett@bahringer.test805 630 5583Suite 495 41646 Louis Greens, Hughmouth, WV 89996","('Antonio Hettinger', 'Claudio Gleason')"
65931,45244,19543,2,38.0,2024-12-02 21:53:14.000,NULL,45244,Arlette Ernser,"Suite 630 3726 Anderson Causeway, Nitzscheberg, WI 22637",153 974 7912,jessie.ritchie@schmeler.example,19543,The Treasure of the Sierra Madre,"Son Mueller, Milton Graham",Metafiction,Indiana University Press,1966,76.0,2024-12-02,"jessie.ritchie@schmeler.example153 974 7912Suite 630 3726 Anderson Causeway, Nitzscheberg, WI 22637","('Milton Graham', 'Son Mueller')"
67385,45814,19089,1,51.0,2025-05-23 12:08:13.000,"1039 Caroll Mountain, Pacochaborough, OR 59716",45814,Brunilda Haag,"1039 Caroll Mountain, Pacochaborough, OR 59716",562-505-3529,otha@mclaughlin.example,19089,Kid Icarus,Birgit Ryan Sr.,Fiction narrative,Target Books,1982,51.0,2025-05-23,"otha@mclaughlin.example562-505-35291039 Caroll Mountain, Pacochaborough, OR 59716","('Birgit Ryan Sr.',)"
63431,44574,18855,1,2825.0,2024-09-19 09:24:00.000,,44574,Leroy Gleichner,"638 Merrie Plain, North Darinstad, TN 95854-6741",836-581-3721,derrick_hayes@abernathy.test,18855,Minecraft,"Vincenza Jerde, Normand Walter, Amb. Deon Herman, Maynard Strosin CPA, Gerda Torphy",Folklore,Firebrand Books,1977,2825.0,2024-09-19,"derrick_hayes@abernathy.test836-581-3721638 Merrie Plain, North Darinstad, TN 95854-6741","('Amb. Deon Herman', 'Gerda Torphy', 'Maynard Strosin CPA', 'Normand Walter', 'Vincenza Jerde')"
69303,46893,19159,3,17.5,2024-12-31 01:16:12.000,NULL,46893,Dewitt Reynolds,"223 Considine Vista, Ryanshire, FL 84340-2225",(688) 719-4577,marvin@nader-schaden.test,19159,Command & Conquer: Red Alert,Carolyne West,Historical fiction,Black Library,1951,52.5,2024-12-31,"marvin@nader-schaden.test(688) 719-4577223 Considine Vista, Ryanshire, FL 84340-2225","('Carolyne West',)"
64613,45305,19529,1,15.5,2025-06-07 17:51:00.000,,45305,Dr. Francie Veum,"9981 Russel Rapid, Lake Leonida, WY 69820",367-151-1557,williams_hirthe@dare-armstrong.test,19529,Command & Conquer: Red Alert,Carolyne West,Historical fiction,Happy House,1980,15.5,2025-06-07,"williams_hirthe@dare-armstrong.test367-151-15579981 Russel Rapid, Lake Leonida, WY 69820","('Carolyne West',)"
65253,46870,18856,3,48.0,2024-04-20 05:48:56.000,"Apt. 860 462 Mann Station, New Eulah, WV 06469-1344",46870,Reinaldo Stamm,"Apt. 860 462 Mann Station, New Eulah, WV 06469-1344",986 246 0093,toya@nolan.example,18856,Call of Duty: Black Ops III,Chantelle McLaughlin,Fable,Taunton Press,2002,144.0,2024-04-20,"toya@nolan.example986 246 0093Apt. 860 462 Mann Station, New Eulah, WV 06469-1344","('Chantelle McLaughlin',)"
67665,46342,18863,1,28.0,2024-04-21 02:12:55.000,,46342,Buck Simonis,"Suite 995 3430 Sipes Ville, Port Lanelle, ID 65573-0998",636-239-4001,shelba@casper.test,18863,Let Us Now Praise Famous Men,Lorean Koch,Legend,Black Dog Publishing,2022,28.0,2024-04-21,"shelba@casper.test636-239-4001Suite 995 3430 Sipes Ville, Port Lanelle, ID 65573-0998","('Lorean Koch',)"
68925,46255,19058,1,17.5,2024-11-01 05:55:00.000,"4114 Elbert Crossroad, Keeblermouth, MS 77686-8081",46255,Bobbie McDermott,"4114 Elbert Crossroad, Keeblermouth, MS 77686-8081",356.573.7271,sanora.feeney@smith.example,19058,Lemonade,Ms. Jenee Mann,Fanfiction,University of California Press,1997,17.5,2024-11-01,"sanora.feeney@smith.example356.573.72714114 Elbert Crossroad, Keeblermouth, MS 77686-8081","('Ms. Jenee Mann',)"
70079,45105,19476,1,21.5,2024-10-28 03:10:40.000,,45105,Carmon Langworth,"Apt. 764 1819 Turcotte Squares, Walterview, NH 21134-6552",605-739-7841,melita@will.test,19476,Million Dollar Baby,Tyler Schneider,Fairy tale,No Starch Press,2014,21.5,2024-10-28,"melita@will.test605-739-7841Apt. 764 1819 Turcotte Squares, Walterview, NH 21134-6552","('Tyler Schneider',)"
63241,47521,19156,2,41.25,2025-04-25 06:27:00.000,NULL,47521,Yong Marvin,"207 Terry Shoal, New Elijah, TN 87146-8770",728-167-4770,collene_rice@crooks.example,19156,Mass Effect 2,"Caroline Mayer, Everett Heller, Jayme Senger, Camelia Huels",Tall tale,Libertas Academica,2013,82.5,2025-04-25,"collene_rice@crooks.example728-167-4770207 Terry Shoal, New Elijah, TN 87146-8770","('Camelia Huels', 'Caroline Mayer', 'Everett Heller', 'Jayme Senger')"
69186,46453,18860,1,45.75,2025-10-08 09:05:25.000,"5727 Turner Pike, North Lindy, AL 97492-3542",46453,Jackie Medhurst,"5727 Turner Pike, North Lindy, AL 97492-3542",749.817.7268,lawanda.hagenes@turner-schroeder.example,18860,Call of Duty: Black Ops 4,Maxwell Bogan Jr.,Suspense/Thriller,Candlewick Press,1999,45.75,2025-10-08,"lawanda.hagenes@turner-schroeder.example749.817.72685727 Turner Pike, North Lindy, AL 97492-3542","('Maxwell Bogan Jr.',)"
68423,46849,19313,1,25.0,2024-04-07 21:30:30.000,,46849,Buck Simonis,"Suite 995 3430 Sipes Ville, Port Lanelle, ID 65573-0998",709-916-1451,shelba@casper.test,19313,The Soldier's Art,Amb. Catarina Mueller,Narrative nonfiction,Cengage Learning,2015,25.0,2024-04-07,"shelba@casper.test709-916-1451Suite 995 3430 Sipes Ville, Port Lanelle, ID 65573-0998","('Amb. Catarina Mueller',)"
68781,44648,18923,2,29.25,2025-04-29 19:41:36.000,NULL,44648,Marcos Wiza,"97395 Kulas Inlet, Weissnatfort, DE 41068",882.750.4985,sandra@wintheiser-schaden.test,18923,La La Land,Dinah Anderson,Suspense/Thriller,Mainstream Publishing,1973,58.5,2025-04-29,"sandra@wintheiser-schaden.test882.750.498597395 Kulas Inlet, Weissnatfort, DE 41068","('Dinah Anderson',)"
63775,45563,19560,1,29.25,2025-03-28 21:04:00.000,NULL,45563,Miesha Stamm,"Apt. 644 67518 Lueilwitz Greens, Imogeneside, MN 00927",826.400.9086,sanora@bailey-bernhard.example,19560,Pokémon Sun,Pres. Mathilda Lebsack,Fairy tale,Vintage Books,1989,29.25,2025-03-28,"sanora@bailey-bernhard.example826.400.9086Apt. 644 67518 Lueilwitz Greens, Imogeneside, MN 00927","('Pres. Mathilda Lebsack',)"
69174,46941,19185,1,56.0,2024-11-20 03:47:00.000,NULL,46941,Paula Friesen,"278 Kerluke Corner, Lake Augusta, OR 24390",(203) 645-0903,danielle@borer.example,19185,Shadow of the Colossus,Jasper Bogisich,Western,Chick Publications,2004,56.0,2024-11-20,"danielle@borer.example(203) 645-0903278 Kerluke Corner, Lake Augusta, OR 24390","('Jasper Bogisich',)"
73456,46406,19041,1,12.0,2024-06-19 22:51:19.000,,46406,Meaghan Rempel,"Apt. 477 624 Dane Valley, West Shannon, ID 26762-4365",925.890.3902,lesley@monahan.example,19041,Specimen Days,Gino Kiehn,Folklore,Open Court Publishing Company,2012,12.0,2024-06-19,"lesley@monahan.example925.890.3902Apt. 477 624 Dane Valley, West Shannon, ID 26762-4365","('Gino Kiehn',)"
69607,45288,19037,1,30.75,2024-06-02 06:51:08.000,,45288,Lora Satterfield,"881 Maud Well, Renaburgh, CA 20556-8196",555-886-0889,blaine.leannon@mueller.example,19037,Half-Life 2,Pres. Mathilda Lebsack,Fairy tale,McClelland and Stewart,1979,30.75,2024-06-02,"blaine.leannon@mueller.example555-886-0889881 Maud Well, Renaburgh, CA 20556-8196","('Pres. Mathilda Lebsack',)"
68243,47311,19048,1,32.0,2025-08-12 03:31:33.000,NULL,47311,Bo Okuneva,"2350 Alina Brooks, Lake Theronberg, AK 12260-5997",696-684-7347,reginald.funk@klein.example,19048,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,D. Reidel,1983,32.0,2025-08-12,"reginald.funk@klein.example696-684-73472350 Alina Brooks, Lake Theronberg, AK 12260-5997","('Elvin Hagenes',)"
67209,44864,18920,1,39.99,2025-03-21 09:01:55.000,,44864,Keven Gislason II,"Apt. 141 5172 Kathie Summit, New Nila, NM 48594",916 759 3738,raymon@grady.test,18920,Stalker,Travis Moore,Folklore,Tarpaulin Sky Press,1990,39.99,2025-03-21,"raymon@grady.test916 759 3738Apt. 141 5172 Kathie Summit, New Nila, NM 48594","('Travis Moore',)"
68580,47186,19104,2,56.5,2024-09-11 15:13:52.000,"73453 Hansen Station, New Nathanielberg, WI 40662-2921",47186,Pres. Kandy Rempel,"73453 Hansen Station, New Nathanielberg, WI 40662-2921",506.497.8045,vaughn@zulauf.test,19104,North by Northwest,Mrs. Serafina Mohr,Biography/Autobiography,Hachette Book Group USA,1995,113.0,2024-09-11,"vaughn@zulauf.test506.497.804573453 Hansen Station, New Nathanielberg, WI 40662-2921","('Mrs. Serafina Mohr',)"
70061,47409,19255,1,48.0,2024-08-21 15:17:00.000,"38329 Moen Trail, Murphyside, NE 53763-1610",47409,Joan Kutch,"38329 Moen Trail, Murphyside, NE 53763-1610",624.134.8539,viola@strosin.test,19255,Persona,"Fr. Shirley Jones, Rosaura West",Folklore,University of Chicago Press,1979,48.0,2024-08-21,"viola@strosin.test624.134.853938329 Moen Trail, Murphyside, NE 53763-1610","('Fr. Shirley Jones', 'Rosaura West')"
72925,45931,19219,1,28.0,2024-11-22 00:31:39.000,NULL,45931,Lora Koepp,"3224 Maxwell Well, Port Crystle, TX 95061",332-095-3732,patty@mante.example,19219,Wii Music,Asa Rogahn,Horror,Taunton Press,2017,28.0,2024-11-22,"patty@mante.example332-095-37323224 Maxwell Well, Port Crystle, TX 95061","('Asa Rogahn',)"
72847,47323,19056,1,20.75,2025-04-06 17:13:13.000,,47323,Corene West,,374.329.2057,lee_oreilly@stoltenberg-wolff.test,19056,The Woman in Me,Shane Homenick Sr.,Fantasy,Salt Publishing,1978,20.75,2025-04-06,lee_oreilly@stoltenberg-wolff.test374.329.2057,"('Shane Homenick Sr.',)"
62948,44430,19264,1,63.0,2024-05-22 05:13:07.000,"Suite 121 5891 Norah Greens, North Tara, MD 96234-6888",44430,Jennifer Hartmann DVM,"Suite 121 5891 Norah Greens, North Tara, MD 96234-6888",(588) 364-8653,roderick@walker-mraz.test,19264,The Way of All Flesh,Matthew Breitenberg,Legend, ,1987,63.0,2024-05-22,"roderick@walker-mraz.test(588) 364-8653Suite 121 5891 Norah Greens, North Tara, MD 96234-6888","('Matthew Breitenberg',)"
66061,46255,18948,2,20.0,2025-01-27 04:38:22.000,NULL,46255,Bobbie McDermott,"4114 Elbert Crossroad, Keeblermouth, MS 77686-8081",356.573.7271,sanora.feeney@smith.example,18948,Dwarf Fortress,"Amb. Deon Herman, Gerda Torphy, Vincenza Jerde",Narrative nonfiction,Cisco Press,2010,40.0,2025-01-27,"sanora.feeney@smith.example356.573.72714114 Elbert Crossroad, Keeblermouth, MS 77686-8081","('Amb. Deon Herman', 'Gerda Torphy', 'Vincenza Jerde')"
65096,45970,18898,2,72.5,2024-11-01 22:19:58.000,,45970,Alita Johns,"270 Beahan Mission, North Sung, KY 20066",142-292-9762,dominique@okeefe-gerhold.test,18898,Whitney Houston,"Maynard Bartoletti Ret., Erick Dooley I, Morton Medhurst",Fantasy,T & T Clark,2002,145.0,2024-11-01,"dominique@okeefe-gerhold.test142-292-9762270 Beahan Mission, North Sung, KY 20066","('Erick Dooley I', 'Maynard Bartoletti Ret.', 'Morton Medhurst')"
67280,47231,19362,1,38.75,2024-11-03 16:59:34.000,,47231,Miss Rob Robel,"Suite 326 917 Runte Expressway, Schaefermouth, TN 09507-7042",(965) 937-9013,daniela@reichert-kunde.test,19362,Music Box,Mrs. Serafina Mohr,Western,Mandrake Press,2016,38.75,2024-11-03,"daniela@reichert-kunde.test(965) 937-9013Suite 326 917 Runte Expressway, Schaefermouth, TN 09507-7042","('Mrs. Serafina Mohr',)"
69294,44454,19429,1,71.5,2025-04-01 19:41:00.000,NULL,44454,Raleigh Grant II,"3605 Sporer Haven, Gloverport, NJ 65264",887.574.9874,essie.braun@gusikowski.example,19429,Pokémon Crystal,"Msgr. Frances Fritsch, Rudy Wisozk, Elijah Bernhard",Historical fiction,J. M. Dent,1991,71.5,2025-04-01,"essie.braun@gusikowski.example887.574.98743605 Sporer Haven, Gloverport, NJ 65264","('Elijah Bernhard', 'Msgr. Frances Fritsch', 'Rudy Wisozk')"
71204,44357,19548,2,48.5,2025-02-24 07:32:39.000,"83990 Gorczany Drive, VonRuedenport, WA 33224-9025",44357,Deedra Marks,"83990 Gorczany Drive, VonRuedenport, WA 33224-9025",629 168 0076,elwood.schuster@murray.example,19548,Legend: The Best of Bob Marley & The Wailers,Fr. Jeremiah Larson,Metafiction,Anvil Press Poetry,2006,97.0,2025-02-24,"elwood.schuster@murray.example629 168 007683990 Gorczany Drive, VonRuedenport, WA 33224-9025","('Fr. Jeremiah Larson',)"
66193,45486,19264,1,59.5,2025-02-13 03:22:22.000,"47540 Elwood Ridge, Gradyport, AR 72615-0740",45486,Rey Schowalter,"47540 Elwood Ridge, Gradyport, AR 72615-0740",858 204 7094,tara.shields@rau-casper.test,19264,The Way of All Flesh,Matthew Breitenberg,Legend, ,1987,59.5,2025-02-13,"tara.shields@rau-casper.test858 204 709447540 Elwood Ridge, Gradyport, AR 72615-0740","('Matthew Breitenberg',)"
66084,46110,19034,1,51.99,2024-07-21 20:21:21.000,NULL,46110,Miguel Doyle,"Suite 335 1957 Talitha Valley, Shandaview, AK 74494",(383) 671-0122,bobby_schultz@keebler.test,19034,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Happy House,1982,51.99,2024-07-21,"bobby_schultz@keebler.test(383) 671-0122Suite 335 1957 Talitha Valley, Shandaview, AK 74494","('Carisa Blick', 'Fr. Kacy Reilly')"
67466,45963,18938,1,46.0,2025-03-23 22:29:05.000,NULL,45963,Mel Anderson,"Apt. 829 203 Gottlieb Via, North Monte, NE 73168-6756",344 885 7638,perry.renner@oreilly.example,18938,The Godfather,Msgr. Seema Koss,Realistic fiction,Sidgwick & Jackson,2006,46.0,2025-03-23,"perry.renner@oreilly.example344 885 7638Apt. 829 203 Gottlieb Via, North Monte, NE 73168-6756","('Msgr. Seema Koss',)"
65942,46738,19096,5,23.75,2024-10-01 12:49:55.000,"10761 Nitzsche Village, New Armandoport, WY 40721-4611",46738,Ali Conroy,"10761 Nitzsche Village, New Armandoport, WY 40721-4611",977.270.1233,randall@ruecker.test,19096,Batman: Arkham Asylum,Jeffrey Cassin,Reference book,Heyday Books,2002,118.75,2024-10-01,"randall@ruecker.test977.270.123310761 Nitzsche Village, New Armandoport, WY 40721-4611","('Jeffrey Cassin',)"
71839,46656,18980,1,58.25,2025-06-12 15:27:24.000,NULL,46656,Dr. Nestor Koelpin,"Suite 368 66620 Upton Throughway, Jonesport, CO 00121",212 445 3176,shante_keebler@yost-kilback.test,18980,Pokémon Blue,Arlinda Huel,Tall tale,Book Works,1845,58.25,2025-06-12,"shante_keebler@yost-kilback.test212 445 3176Suite 368 66620 Upton Throughway, Jonesport, CO 00121","('Arlinda Huel',)"
70508,46592,19567,1,47.0,2025-01-02 18:46:34.000,NULL,46592,Chong Romaguera,"82400 Schuppe Parkways, Krisville, ID 11904",487 842 8722,marlon@konopelski.example,19567,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Shoemaker & Hoard Publishers,1977,47.0,2025-01-02,"marlon@konopelski.example487 842 872282400 Schuppe Parkways, Krisville, ID 11904","('Carisa Blick', 'Fr. Kacy Reilly')"
63720,46739,19486,1,46.75,2025-01-17 19:07:00.000,NULL,46739,Denis Stehr DC,"7858 Christiansen Ferry, South Chantay, DE 33016",(745) 171-6081,branden@jenkins-feeney.example,19486,Ricochet,"Solange Marks, Donn Jaskolski",Speech,Anvil Press Poetry,2002,46.75,2025-01-17,"branden@jenkins-feeney.example(745) 171-60817858 Christiansen Ferry, South Chantay, DE 33016","('Donn Jaskolski', 'Solange Marks')"
68633,45141,18981,4,69.0,2024-07-08 21:31:41.000,"97464 Kuvalis Plains, Shakirafurt, CO 49336",45141,Grace Kertzmann,"97464 Kuvalis Plains, Shakirafurt, CO 49336",630 717 4662,lonny.gusikowski@crona.example,18981,Fire Emblem Awakening,Raul Roob III,Short story,Harlequin Enterprises Ltd,2001,276.0,2024-07-08,"lonny.gusikowski@crona.example630 717 466297464 Kuvalis Plains, Shakirafurt, CO 49336","('Raul Roob III',)"
63294,46573,19158,1,66.0,2024-09-02 14:32:00.000,,46573,Prudence Little,"Suite 975 10900 Bauch Forges, East Rigobertochester, MT 72893-6563",220 250 4038,sook.blick@halvorson.example,19158,Call of Duty: Modern Warfare 3,Deanne Cummerata,Classic,McFarland & Company,2026,66.0,2024-09-02,"sook.blick@halvorson.example220 250 4038Suite 975 10900 Bauch Forges, East Rigobertochester, MT 72893-6563","('Deanne Cummerata',)"
65844,44548,18880,1,70.75,2024-09-15 18:02:19.000,"9777 Bobette Valleys, Ritchiefort, CO 33803-2865",44548,Mrs. Ilona Zulauf,"9777 Bobette Valleys, Ritchiefort, CO 33803-2865",(425) 722-7100,alida@mcdermott.example,18880,A Wednesday,"Rossana Koelpin, Normand Walter, Maynard Strosin CPA",Fiction in verse,Borgo Press,2026,70.75,2024-09-15,"alida@mcdermott.example(425) 722-71009777 Bobette Valleys, Ritchiefort, CO 33803-2865","('Maynard Strosin CPA', 'Normand Walter', 'Rossana Koelpin')"
72477,46109,19246,1,26.0,2024-09-26 02:16:16.000,"8895 Lucio Valleys, North Woodrow, RI 64473-2975",46109,Fabian Roob,"8895 Lucio Valleys, North Woodrow, RI 64473-2975",(483) 483-7777,marguerita_abbott@upton.test,19246,Eternal Sunshine of the Spotless Mind,Carisa Blick,Realistic fiction,Victor Gollancz Ltd,2020,26.0,2024-09-26,"marguerita_abbott@upton.test(483) 483-77778895 Lucio Valleys, North Woodrow, RI 64473-2975","('Carisa Blick',)"
67868,46412,19031,1,19.5,2024-03-13 02:32:00.000,"4672 Tillman Street, Gislasonburgh, VA 91669-7553",46412,Jeanette Johns,"4672 Tillman Street, Gislasonburgh, VA 91669-7553",879.449.9233,vincenzo.waters@dietrich.example,19031,The Godfather: Part II,Delbert Littel,Fable,Penguin Books,1982,19.5,2024-03-13,"vincenzo.waters@dietrich.example879.449.92334672 Tillman Street, Gislasonburgh, VA 91669-7553","('Delbert Littel',)"
71928,45548,19109,1,39.25,2024-12-07 14:03:00.000,,45548,Clayton Ernser,"Apt. 933 710 Milton Square, Cummeratamouth, OH 26008",367.196.1557,amiee.ernser@bailey.test,19109,Dirty Dancing,"Msgr. Frances Fritsch, Elijah Bernhard, Rudy Wisozk",Suspense/Thriller,Paulist Press,1992,39.25,2024-12-07,"amiee.ernser@bailey.test367.196.1557Apt. 933 710 Milton Square, Cummeratamouth, OH 26008","('Elijah Bernhard', 'Msgr. Frances Fritsch', 'Rudy Wisozk')"
72712,46846,18888,4,43.5,2025-02-12 20:17:09.000,"42641 Tandra Path, Port Keisha, MS 44821-7148",46846,Anibal Stamm MD,,370.659.4029,raphael@denesik.test,18888,Pokémon Sapphire,Msgr. Sherilyn Reinger,Short story,Manor House Publishing,2019,174.0,2025-02-12,raphael@denesik.test370.659.4029,"('Msgr. Sherilyn Reinger',)"
65209,45156,19202,3,54.99,2024-07-23 09:46:46.000,"Apt. 553 9713 Leroy Fields, Colebury, OR 62456-5882",45156,Amb. Junior Keebler,"Apt. 553 9713 Leroy Fields, Colebury, OR 62456-5882",415 492 8576,gregory_dibbert@wunsch-heaney.example,19202,"Monsters, Inc.",Justin Wiza,Humor,J. M. Dent,2017,164.97,2024-07-23,"gregory_dibbert@wunsch-heaney.example415 492 8576Apt. 553 9713 Leroy Fields, Colebury, OR 62456-5882","('Justin Wiza',)"
